symbol,series,isin,name
SEKURITIND,EQ,INE068B01017,SAINT GOBAIN SEKUR IND L
SELECTIPO,EQ,INF769K01ON4,MIRAEAMC - SELECTIPO
SEMAC,EQ,INE617A01013,SEMAC CONSTRUCTION LTD
SENCO,EQ,INE602W01027,SENCO GOLD LIMITED
SENORES,EQ,INE0RB801010,SENORES PHARMACEUTICALS L
SENSEXADD,EQ,INF740KA1SZ6,DSPAMC - DSPSENXETF
SENSEXAXIS,EQ,INF846K010Q0,AXISAMC-SENSEXAXIS
SENSEXBETA,EQ,INF789FB1X58,UTIAMC-SENSEXBETA
SENSEXETF,EQ,INF769K01KT9,MIRAEAMC - SENSEXETF
SENSEXIETF,EQ,INF346A01034,ICICI PRUD SENSEX ETF
SEPC,EQ,INE964H01014,SEPC LIMITED
SERVOTECH,EQ,INE782X01033,SERVOTECH REN POW SYS LTD
SESHAPAPER,EQ,INE630A01024,SESHASAYEE PAPER & BOARDS
SETF10GILT,EQ,INF200KA1JT1,SBIAMC - SETF10GILT
SETFGOLD,EQ,INF200KA16D8,SBI-ETF GOLD
SETFNIF50,EQ,INF200KA1FS1,SBI-ETF NIFTY 50
SETFNIFBK,EQ,INF200KA1580,SBI-ETF NIFTY BANK
SETFNN50,EQ,INF200KA1598,SBI-ETF NIFTY NEXT 50
SETL,EQ,INE0M4D01010,STANDARD ENGNG TCNLGY LTD
SFL,EQ,INE916U01025,SHEELA FOAM LIMITED
SGFIN,EQ,INE618R01015,SG FINSERVE LIMITED
SGIL,EQ,INE00QT01015,SYNERGY GREEN IND. LTD
SGL,EQ,INE353H01010,STL GLOBAL LIMITED
SGLRES,EQ,INE967B01028,SGL RESOURCES LIMITED
SGMART,EQ,INE385F01024,SG MART LIMITED
SGRL,EQ,INE414Y01015,SHREE GANESH REMEDIES LTD
SHADOWFAX,EQ,INE12UN01015,SHADOWFAX TECHNOLOGIES L
SHAH,EQ,INE482J01021,SHAH METACORP LIMITED
SHAILY,EQ,INE151G01028,SHAILY ENG PLASTICS LTD
SHAKTIPUMP,EQ,INE908D01010,SHAKTI PUMPS (I) LTD
SHALBY,EQ,INE597J01018,SHALBY LIMITED
SHANKARA,EQ,INE274V01019,SHANKARA BLDG PRODUCT LTD
SHANKESH,EQ,INE1WFC01025,SHANKESH JEWELLERS LTD
SHANTI,EQ,INE933X01016,SHANTI OVERSEAS INDIA LTD
SHANTIGEAR,EQ,INE631A01022,SHANTHI GEARS LTD
SHANTIGOLD,EQ,INE06ZD01017,SHANTI GOLD INTERNATION L
SHARDACROP,EQ,INE221J01015,SHARDA CROPCHEM LTD.
SHARDAMOTR,EQ,INE597I01028,SHARDA MOTOR INDS LTD
SHAREINDIA,EQ,INE932X01026,SHARE IND. SECURITIES LTD
SHARIABEES,EQ,INF732E01128,NIP IND ETF SHARIAH BEES
SHBAJRG,EQ,INE402H01015,SHRI BAJRANG ALLIANCE L
SHERVANI,EQ,INE011D01013,SHERVANI INDUSTRIAL SYN L
SHILCTECH,EQ,INE024F01011,SHILCHAR TECHNOLOGIES LTD
SHILGRAVQ,EQ,INE960A01017,SHILP GRAVURES LTD.
SHILPAMED,EQ,INE790G01031,SHILPA MEDICARE LTD
SHINDL,EQ,INE220Z01013,SHARAT INDUSTRIES LTD.
SHIPROCKET,EQ,INE0FOO01011,SHIPROCKET LIMITED
SHIVAAGRO,EQ,INE960E01019,SHIVA GLOBAL AGRO INDS. L
SHIVACEM,EQ,INE555C01029,SHIVA CEMENT LTD.
SHIVALIK,EQ,INE788J01021,SHIVALIK RASAYAN LIMITED
SHIVAMAUTO,EQ,INE637H01024,SHIVAM AUTO.LTD
SHIVAMILLS,EQ,INE644Y01017,SHIVA MILLS LIMITED
SHIVATEX,EQ,INE705C01020,SHIVA TEXYARN LIMITED
SHIVAUM,EQ,INE719F01016,SHIV AUM STEELS LIMITED
SHK,EQ,INE500L01026,S H KELKAR AND CO. LTD.
SHOPERSTOP,EQ,INE498B01024,SHOPPERS STOP LIMITED
SHRADDHA,EQ,INE311M01018,SHRADDHA PRIME PROJECTS L
SHRADHA,EQ,INE715Y01031,SHRADHA REALTY LIMITED
SHREDIGCEM,EQ,INE232A01011,SHREE DIGVIJAY CEM CO LTD
SHREECEM,EQ,INE070A01015,SHREE CEMENT LIMITED
SHREEJISPG,EQ,INE1B6101010,SHREEJI SHIPPING GLOBAL L
SHREEPUSHK,EQ,INE712K01011,SHRE PUSH CHEM & FERT LTD
SHREERAMA,EQ,INE879A01019,SHREE RAMA MULTI TECH LTD
SHREYANIND,EQ,INE231C01019,SHREYANS INDUSTRIES LTD
SHRIKRISH,EQ,INE997I01012,SHRI KRISHNA DEVCON LTD.
SHRINGARMS,EQ,INE1B3L01017,SHRINGAR HOU OF MANGALS L
SHRIPISTON,EQ,INE526E01018,SPR AUTO TECHNOLOGIES LTD
SHRIRAMFIN,EQ,INE721A01047,SHRIRAM FINANCE LIMITED
SHRIRAMPPS,EQ,INE217L01019,SHRIRAM PROPERTIES LTD
SHRJAGP,EQ,INE564J01026,SHRI JAGDAMBA POLYMERS L
SHUKRAPHAR,EQ,INE551C01044,SHUKRA PHARMACEUTICALS L
SHYAMMETL,EQ,INE810G01011,SHYAM METALICS AND ENGY L
SHYAMTEL,EQ,INE635A01023,SHYAM TELECOM LIMITED
SICAGEN,EQ,INE176J01011,SICAGEN INDIA LIMITED
SIEL,EQ,INE843L01012,SUPERIOR INDUSTRIAL ENT L
SIEMENS,EQ,INE003A01024,SIEMENS LTD
SIGACHI,EQ,INE0D0K01022,SIGACHI INDUSTRIES LTD
SIGMA,EQ,INE0A0S01028,SIGMA SOLVE LIMITED
SIGNATURE,EQ,INE903U01023,SIGNATUREGLOBAL INDIA LTD
SIGNPOST,EQ,INE0KGZ01021,SIGNPOST INDIA LIMITED
SIKA,EQ,INE438E01032,SIKA INTERPLANT SYSTEMS L
SIL,EQ,INE173A01025,STANDARD INDUSTRIES LTD.
SILGO,EQ,INE01II01013,SILGO RETAIL LIMITED
SILINV,EQ,INE923A01015,SIL INVESTMENTS LIMITED
SILVER,EQ,INF209KB19F6,BIRLASLAMC - SILVER
SILVER001,EQ,INF966L01EI5,QUANT_AMC - SILVER001
SILVER1,EQ,INF174KA1ZD3,KOTAKMAMC - KOTAKSILVE
SILVER360,EQ,INF579M01BC3,360ONEAMC - SILVER360
SILVERADD,EQ,INF740KA1ZQ0,DSPAMC - DSPSILVETF
SILVERAG,EQ,INF769K01KG6,MIRAEAMC - MASILVER
SILVERAXIS,EQ,INF846K011K1,AXISAMC-SILVERAXIS
SILVERBEES,EQ,INF204KC1402,NIPPONAMC - NETFSILVER
SILVERBETA,EQ,INF789F1AYK6,UTIAMC-SILVERBETA
SILVERBND,EQ,INF194KB1KI9,BANDHANAMC - SILVERBND
SILVERCASE,EQ,INF0R8F01091,ZERODHAAMC - SILVERCASE
SILVERIETF,EQ,INF109KC1Y56,ICICIPRAMC - ICICISILVE
SILVERTUC,EQ,INE625X01026,SILVER TOUCH TECHNO LTD
SIMPLEXINF,EQ,INE059B01024,SIMPLEX INFRASTRUCTURES L
SIMPLXREA,EQ,INE167H01014,SIMPLEX REALTY LTD.
SINCLAIR,EQ,INE985A01022,SINCLAIRS HOTELS LIMITED
SINDHUTRAD,EQ,INE325D01025,SINDHU TRADE LINKS LTD
SINGERIND,EQ,INE638A01035,SINGER INDIA LIMITED
SINTERCOM,EQ,INE129Z01016,SINTERCOM INDIA LIMITED
SIRCA,EQ,INE792Z01011,SIRCA PAINT INDIA LIMITED
SIS,EQ,INE285J01028,SIS LIMITED
SIYSIL,EQ,INE076B01028,SIYARAM SILK MILLS LTD
SJS,EQ,INE284S01014,SJS ENTERPRISES LIMITED
SJVN,EQ,INE002L01015,SJVN LTD
SKFINDIA,EQ,INE640A01023,SKF INDIA LTD
SKFINDUS,EQ,INE2J8701016,SKF IND (INDUSTRIAL) LTD
SKIPPER,EQ,INE439E01022,SKIPPER LIMITED
SKMEGGPROD,EQ,INE411D01023,SKM EGG PROD EXPORT(I) LT
SKYGOLD,EQ,INE01IU01018,SKY GOLD AND DIAMONDS LTD
SKYWAYS,EQ,INE0PX301025,SKYWAYS AIR SERVICES LTD
SMALL250,EQ,INF769K01PQ4,MIRAEAMC - SMALL250
SMALLADD,EQ,INF740KA1WX3,DSPAMC - SMALLADD
SMALLCAP,EQ,INF769K01LC3,MIRAEAMC - SMALLCAP
SMALLGROWW,EQ,INF666M01PG9,GROWWAMC - SMALLGROWW
SMALLIETF,EQ,INF109K1A476,ICICIPRAMC - SMALLIETF
SMARTWORKS,EQ,INE0NAZ01010,SMARTWORKS COWORKING SP L
SMCGLOBAL,EQ,INE103C01036,SMC GLOBAL SECURITIES LTD
SML100CASE,EQ,INF0R8F01141,ZERODHAAMC - SML100CASE
SMLMAH,EQ,INE294B01019,SML MAHINDRA LIMITED
SMLT,EQ,INE017W01010,SARTHAK METALS LIMITED
SMSPHARMA,EQ,INE812G01025,SMS PHARMACEUTICALS LTD.
SNOWMAN,EQ,INE734N01019,SNOWMAN LOGISTICS LTD.
SNXT30BEES,EQ,INF204KC1EZ3,NIPPONAMC - SNXT30BEES
SNXT50BETA,EQ,INF789F1AUU3,UTIAMC-SNXT50BETA
SOBHA,EQ,INE671H01015,SOBHA LIMITED
SOFTTECH,EQ,INE728Z01015,SOFTTECH ENGINEERS LTD
SOLARA,EQ,INE624Z01016,SOLARA ACTIVE PHA SCI LTD
SOLARINDS,EQ,INE343H01029,SOLAR INDUSTRIES (I) LTD
SOLARWORLD,EQ,INE0TY101024,SOLARWORLD ENERGY SOL LTD
SOLEX,EQ,INE880Y01017,SOLEX ENERGY LIMITED
SOMANYCERA,EQ,INE355A01028,SOMANY CERAMICS LIMITED
SOMATEX,EQ,INE314C01013,SOMA TEXTILES & INDUST LT
SOMICONVEY,EQ,INE323J01019,SOMI CONVEYOR BELT. LTD.
SONACOMS,EQ,INE073K01018,SONA BLW PRECISION FRGS L
SONAL,EQ,INE321M01017,SONAL MERCANTILE LTD.
SONATSOFTW,EQ,INE269A01021,SONATA SOFTWARE LTD
SOTL,EQ,INE035D01020,SAVITA OIL TECHNOLO. LTD
SOUTHBANK,EQ,INE683A01023,THE SOUTH INDIAN BANK LTD
SOUTHWEST,EQ,INE980Y01015,SOUTH WEST PINNACLE LTD
SPAL,EQ,INE212I01016,S. P. APPARELS LIMITED
SPANDANA,EQ,INE572J01011,SPANDANA SPHOORTY FIN LTD
SPARC,EQ,INE232I01014,SUN PHARMA ADV.RES.CO.LTD
SPCENET,EQ,INE970N01027,SPACENET ENTERS IND LTD
SPENCERS,EQ,INE020801028,SPENCER S RETAIL LIMITED
SPIC,EQ,INE147A01011,SPIC LTD
SPLIL,EQ,INE978G01016,SPL INDUSTRIES LIMITED
SPLPETRO,EQ,INE663A01033,SUPREME PETROCHEM LIMITED
SPMLINFRA,EQ,INE937A01023,SPML INFRA LIMITED
SPORTKING,EQ,INE885H01029,SPORTKING INDIA LIMITED
SRD,EQ,INE01NE01012,SHANKAR LAL RAMPAL LTD
SRF,EQ,INE647A01010,SRF LTD
SRGHFL,EQ,INE559N01010,SRG HOUSING FINANCE L
SRHHYPOLTD,EQ,INE917H01012,SREE RAYALSEEMA HHP LTD.
SRM,EQ,INE0R6Z01013,SRM CONTRACTORS LIMITED
SRTL,EQ,INE19GK01015,SHREE RAM TWISTEX LIMITED
SSDL,EQ,INE0PQ101010,SARASWATI SAREE DEPOT LTD
SSWL,EQ,INE802C01033,STEEL STRIPS WHEELS LTD.
STANLEY,EQ,INE01A001028,STANLEY LIFESTYLES LTD
STAR,EQ,INE939A01011,STRIDES PHARMA SCI LTD
STARCEMENT,EQ,INE460H01021,STAR CEMENT LIMITED
STARHEALTH,EQ,INE575P01011,STAR HEALTH & AL INS CO L
STARPAPER,EQ,INE733A01018,STAR PAPER MILLS LTD
STARTECK,EQ,INE992I01013,STARTECK FINANCE LIMITED
STCINDIA,EQ,INE655A01013,THE STATE TRADING CORPN
STEAMHOUSE,EQ,INE0FRO01022,STEAMHOUSE INDIA LIMITED
STEELCAS,EQ,INE124E01038,STEELCAST LIMITED
STEELCITY,EQ,INE395H01011,STEEL CITY SECURITIES LTD
STEELXIND,EQ,INE503B01021,STEEL EXCHANGE INDIA LTD
STEL,EQ,INE577L01016,STEL HOLDINGS LIMITED
STLNETWORK,EQ,INE1VXE01018,STL NETWORKS LIMITED
STLSTRINF,EQ,INE205F01016,STEEL STRIPS INFRA L
STOVEKRAFT,EQ,INE00IN01015,STOVE KRAFT LIMITED
STUDDS,EQ,INE00Q601028,STUDDS ACCESSORIES LTD
STYL,EQ,INE04VU01023,SESHAASAI TECHNOLOGIES L
STYLAMIND,EQ,INE239C01020,STYLAM INDUSTRIES LIMITED
STYLEBAAZA,EQ,INE01FR01028,BAAZAR STYLE RETAIL LTD
STYRENIX,EQ,INE189B01011,STYRENIX PERFORMANCE LTD
SUBEXLTD,EQ,INE754A01055,SUBEX LTD
SUBROS,EQ,INE287B01021,SUBROS LIMITED
SUDARCOLOR,EQ,INE492A01029,SUDARSHAN COLORNT IND LTD
SUDARSCHEM,EQ,INE659A01023,SUDARSHAN CHEMICAL INDS L
SUDEEPPHRM,EQ,INE0QPI01025,SUDEEP PHARMA LIMITED
SUKHJITS,EQ,INE450E01029,SUKHJIT STARCH & CHEM LTD
SULA,EQ,INE142Q01026,SULA VINEYARDS LIMITED
SUMEDHA,EQ,INE886B01012,SUMEDHA FISCAL SERVICES L
SUMEETINDS,EQ,INE235C01036,SUMEET IND LIMITED
SUMICHEM,EQ,INE258G01013,SUMITOMO CHEM INDIA LTD
SUMIT,EQ,INE748Z01013,SUMIT WOODS LIMITED
SUMMITSEC,EQ,INE519C01017,SUMMIT SECURITIES LTD
SUNCLAY,EQ,INE0Q3R01026,SUNDARAM CLAYTON LIMITED
SUNDARAM,EQ,INE108E01023,SUNDARAM MULTI PAP LTD
SUNDARMFIN,EQ,INE660A01013,SUNDARAM FINANCE LTD
SUNDRMFAST,EQ,INE387A01021,SUNDRAM FASTENERS LTD
SUNDROP,EQ,INE209A01019,SUNDROP BRANDS LIMITED
SUNFLAG,EQ,INE947A01014,SUNFLAG IRON AND STEEL CO
SUNLOC,EQ,INE671C01016,SUNIL HEALTHCARE LTD.
SUNPHARMA,EQ,INE044A01036,SUN PHARMACEUTICAL IND L
SUNRAKSHAK,EQ,INE671K01027,SUNRAKSHAKK INDUS IND L
SUNSHIEL,EQ,INE199E01014,SUNSHIELD CHEMICALS LTD.
SUNSHINE,EQ,INE1B3O01011,SUNSHINE PICTURES LIMITED
SUNTECK,EQ,INE805D01034,SUNTECK REALTY LIMITED
SUNTV,EQ,INE424H01027,SUN TV NETWORK LIMITED
SUPERHOUSE,EQ,INE712B01010,SUPERHOUSE LIMITED
SUPRAJIT,EQ,INE399C01030,SUPRAJIT ENGINEERING LTD
SUPREME,EQ,INE822E01011,SUPREME HOLDIN N HOSP I L
SUPREMEIND,EQ,INE195A01028,SUPREME INDUSTRIES LTD
SUPREMEINF,EQ,INE550H01011,SUPREME INFRA. LTD.
SUPRIYA,EQ,INE07RO01027,SUPRIYA LIFESCIENCE LTD
SURAJEST,EQ,INE843S01025,SURAJ ESTATE DEVELOPERS L
SURAJLTD,EQ,INE713C01016,SURAJ LIMITED
SURAKSHA,EQ,INE877V01027,SURAKSHA DIAGNOSTIC LTD
SURANASOL,EQ,INE272L01022,SURANA SOLAR LIMITED
SURANAT&P,EQ,INE130B01031,SURANA TELECOM AND POW LT
SURYALA,EQ,INE132C01027,SURYALATA SPINNING MILL L
SURYALAXMI,EQ,INE713B01026,SURYALAKSHMI COT MIL LTD
SURYAROSNI,EQ,INE335A01020,SURYA ROSHNI LTD
SURYODAY,EQ,INE428Q01011,SURYODAY SMALL FIN BK LTD
SUVEN,EQ,INE495B01038,SUVEN LIFE SCIENCES LTD
SUVIDHAA,EQ,INE018401013,SUVIDHAA INFOSERVE LTD
SUYOG,EQ,INE442P01014,SUYOG TELEMATICS LIMITED
SUZLON,EQ,INE040H01021,SUZLON ENERGY LIMITED
SVGLOBAL,EQ,INE159L01013,S V GLOBAL MILL LTD.
SVLL,EQ,INE00CE01017,SHREE VASU LOGISTICS LTD
SVPGLOB,EQ,INE308E01029,SVP GLOBAL TEXTILES LTD
SWANCORP,EQ,INE665A01038,SWAN CORP LIMITED
SWARAJENG,EQ,INE277A01016,SWARAJ ENGINES LTD
SWARNSAR,EQ,INE967A01012,SWARNSARITA JEWELS IND L
SWELECTES,EQ,INE409B01013,SWELECT ENERGY SYS LTD
SWIGGY,EQ,INE00H001014,SWIGGY LIMITED
SWSOLAR,EQ,INE00M201021,STRLNG & WIL REN ENE LTD
SYMBIOTEC,EQ,INE899I01028,SYMBIOTEC PHARMALAB LTD
SYMPHONY,EQ,INE225D01027,SYMPHONY LIMITED
SYNCOMF,EQ,INE312C01025,SYNCOM FORMU (I) LTD
SYNGENE,EQ,INE398R01022,SYNGENE INTERNATIONAL LTD
SYRMA,EQ,INE0DYJ01015,SYRMA SGS TECHNOLOGY LTD
TAALTECH,EQ,INE524T01011,TAAL TECH LTD.
TAINWALCHM,EQ,INE123C01018,TAINWALA CHEMICAL AND PLA
TAJGVK,EQ,INE586B01026,TAJ GVK HOTELS & RESORTS
TAKE,EQ,INE142I01023,TAKE LIMITED
TALBROAUTO,EQ,INE187D01029,TALBROS AUTO. COMP. LTD
TANAA,EQ,INE692C01020,TANEJA AEROSPACE & AVIA L
TANLA,EQ,INE483C01032,TANLA PLATFORMS LIMITED
TARACHAND,EQ,INE555Z01020,TARA CHAND INFRA SOLN LTD
TARAPUR,EQ,INE747K01017,TARAPUR TRANSFORMERS LTD
TARC,EQ,INE0EK901012,TARC LIMITED
TARIL,EQ,INE763I01026,TRANS & RECTI. LTD
TARMAT,EQ,INE924H01018,TARMAT LIMITED
TARSONS,EQ,INE144Z01023,TARSONS PRODUCTS LIMITED
TASTYBITE,EQ,INE488B01017,TASTY BITE EATABLES LTD
TATACAP,EQ,INE976I01016,TATA CAPITAL LIMITED
TATACHEM,EQ,INE092A01019,TATA CHEMICALS LTD
TATACOMM,EQ,INE151A01013,TATA COMMUNICATIONS LTD
TATACONSUM,EQ,INE192A01025,TATA CONSUMER PRODUCT LTD
TATAELXSI,EQ,INE670A01012,TATA ELXSI LIMITED
TATAGOLD,EQ,INF277KA1976,TATAAML-TATAGOLD
TATAINVEST,EQ,INE672A01026,TATA INVESTMENT CORP LTD
TATAPOWER,EQ,INE245A01021,TATA POWER CO LTD
TATASTEEL,EQ,INE081A01020,TATA STEEL LIMITED
TATATECH,EQ,INE142M01025,TATA TECHNOLOGIES LIMITED
TATSILV,EQ,INF277KA1984,TATAAML-TATSILV
TATVA,EQ,INE0GK401011,TATVA CHIN PHARM CHEM LTD
TBOTEK,EQ,INE673O01025,TBO TEK LIMITED
TBZ,EQ,INE760L01018,TRIB BHIMJI ZAVERI LTD
TCC,EQ,INE887D01024,TCC CONCEPT LIMITED
TCI,EQ,INE688A01022,TRANSPORT CORPN OF INDIA
TCIEXP,EQ,INE586V01016,TCI EXPRESS LIMITED
TCIFINANCE,EQ,INE911B01018,TCI FINANCE LTD
TCPLPACK,EQ,INE822C01015,TCPL PACKAGING LIMITED
TCS,EQ,INE467B01029,TATA CONSULTANCY SERV LT
TDPOWERSYS,EQ,INE419M01035,TD POWER SYSTEMS LTD.
TEAMGTY,EQ,INE289C01025,TEAM INDIA GUARANTY LTD
TEAMLEASE,EQ,INE985S01024,TEAMLEASE SERVICES LTD.
TECH,EQ,INF209KB11D8,BIRLASLAMC - TECH
TECHM,EQ,INE669C01036,TECH MAHINDRA LIMITED
TECHNOCRAF,EQ,INE1D0W01018,TECHNOCRAFT VENTURES LTD
TECHNOE,EQ,INE285K01026,TECHNO ELEC & ENG CO. LTD
TECHNVISN,EQ,INE314H01012,TECHNVISION VENTURES LTD.
TECILCHEM,EQ,INE014B01011,TECIL CHEMICALS
TEGA,EQ,INE011K01018,TEGA INDUSTRIES LIMITED
TEJASNET,EQ,INE010J01012,TEJAS NETWORKS LIMITED
TEMBO,EQ,INE869Y01028,TEMBO GLOBAL IND LTD
TEMPSENS,EQ,INE1KZI01025,TEMPSENS INST (INDIA) LTD
TENNIND,EQ,INE19RI01016,TENNECO CLEAN AIR INDIA L
TERASOFT,EQ,INE482B01010,TERA SOFTWARE LIMITED
TEXINFRA,EQ,INE435C01024,TEXMACO INFRA & HOLDG LTD
TEXMOPIPES,EQ,INE141K01013,TEXMO PIPE & PRODUCTS LTD
TEXRAIL,EQ,INE621L01012,TEXMACO RAIL & ENG. LTD.
TFCILTD,EQ,INE305A01023,TOURISM FINANCE CORP. OF
TFL,EQ,INE804H01012,TRANSWARRANTY FIN. LTD.
TGBHOTELS,EQ,INE797H01018,TGB BANQUETS&HOTELS LTD
TGVSL,EQ,INE284B01028,T G V SRAAC LTD.
THACKER,EQ,INE077P01034,THACKER & CO. LTD.
THAKDEV,EQ,INE403F01017,THAKKERS DEVELOPERS LTD.
THANGAMAYL,EQ,INE085J01014,THANGAMAYIL JEWELLERY LTD
THEINVEST,EQ,INE924D01017,THE INVEST TRUST OF IND L
THEJO,EQ,INE121N01019,THEJO ENGINEERING LIMITED
THELEELA,EQ,INE0AQ201015,LEELA PALACES HOTEL LTD
THEMISMED,EQ,INE083B01024,THEMIS MEDICARE LTD.
THERMAX,EQ,INE152A01029,THERMAX LTD
THOMASCOOK,EQ,INE332A01027,THOMAS COOK (INDIA) LTD
THOMASCOTT,EQ,INE480M01011,THOMAS SCOTT (INDIA) LTD
THYROCARE,EQ,INE594H01019,THYROCARE TECH LTD
TI,EQ,INE133E01013,TILAKNAGAR INDUSTRIES LTD
TIGERLOGS,EQ,INE906O01029,TIGER LOGISTICS (INDIA) L
TIIL,EQ,INE545H01011,TECHNOCRAFT IND LTD
TIINDIA,EQ,INE974X01010,TUBE INVEST OF INDIA LTD
TIMETECHNO,EQ,INE508G01029,TIME TECHNOPLAST LTD.
TIMEX,EQ,INE064A01026,TIMEX GROUP INDIA LTD.
TIMKEN,EQ,INE325A01013,TIMKEN INDIA LTD.
TINNARUBR,EQ,INE015C01016,TINNA RUBBER AND INFR LTD
TIPSFILMS,EQ,INE0LQS01015,TIPS FILMS LIMITED
TIPSMUSIC,EQ,INE716B01029,TIPS MUSIC LIMITED
TIRUMALCHM,EQ,INE338A01024,THIRUMALAI CHEMICALS LTD
TITAGARH,EQ,INE615H01020,TITAGARH RAIL SYSTEMS LTD
TITAN,EQ,INE280A01028,TITAN COMPANY LIMITED
TMB,EQ,INE668A01016,TAMILNAD MERCA BANK LTD
TMCV,EQ,INE1TAE01010,TATA MOTORS LIMITED
TMPV,EQ,INE155A01022,TATA MOTORS PASS VEH LTD
TNIDETF,EQ,INF277KA1364,TATAAML - TNIDETF
TNPETRO,EQ,INE148A01019,TAMILNADU PETROPRODUCTS L
TNPL,EQ,INE107A01015,TAMILNADU NEWSPRT & PAPER
TNTELE,EQ,INE141D01018,TAMILNADU TELECOMMUNICATI
TOKYOPLAST,EQ,INE932C01012,TOKYO PLAST INTL LTD
TOLINS,EQ,INE0RWQ01014,TOLINS TYRES LIMITED
TOP100CASE,EQ,INF0R8F01067,ZERODHAAMC - TOP100CASE
TOP10ADD,EQ,INF740KA1UR9,DSPAMC - TOP10ADD
TOP15IETF,EQ,INF109K1A344,ICICIPRAMC - TOP15IETF
TOP20,EQ,INF769K01PZ5,MIRAEAMC - TOP20
TORNTPHARM,EQ,INE685A01028,TORRENT PHARMACEUTICALS L
TORNTPOWER,EQ,INE813H01021,TORRENT POWER LTD
TOUCHWOOD,EQ,INE486Y01013,TOUCHWOOD ENTERTAIN LTD.
TOYAMSL,EQ,INE457P01020,TOYAM SPORTS LTD.
TPLPLASTEH,EQ,INE413G01022,TPL PLASTECH LIMITED
TRACXN,EQ,INE0HMF01019,TRACXN TECHNOLOGIES LTD
TRANSCOR,EQ,INE330E01023,TRANSCORP INTERNATIONAL L
TRANSRAILL,EQ,INE454P01035,TRANSRAIL LIGHTING LTD
TRAVELFOOD,EQ,INE103V01028,TRAVEL FOOD SERVICES LTD
TREEHOUSE,EQ,INE040M01013,TREE HOUSE EDU LTD
TREJHARA,EQ,INE00CA01015,TREJHARA SOLUTIONS LTD
TREL,EQ,INE0O3901029,TRANSINDIA REAL ESTATE L
TRENT,EQ,INE849A01020,TRENT LTD
TRF,EQ,INE391D01019,TRF LIMITED
TRIDENT,EQ,INE064C01022,TRIDENT LIMITED
TRIGYN,EQ,INE948A01012,TRIGYN TECHNOLOGIES LTD
TRITONV,EQ,INE440G01017,TRITON VALVES LTD.
TRITURBINE,EQ,INE152M01016,TRIVENI TURBINE LIMITED
TRIVENI,EQ,INE256C01024,TRIVENI ENGG. & INDS. LTD
TRU,EQ,INE615R01029,TRUCAP FINANCE LIMITED
TRUALT,EQ,INE0MWH01014,TRUALT BIOENERGY LIMITED
TSFINV,EQ,INE202Z01029,TSF INVESTMENTS LIMITED
TTKHLTCARE,EQ,INE910C01018,TTK HEALTHCARE LIMITED
TTKPRESTIG,EQ,INE690A01028,TTK PRESTIGE LTD
TTL,EQ,INE592B01024,T T LIMITED
TTML,EQ,INE517B01013,TATA TELESERV(MAHARASTRA)
TURTLEMINT,EQ,INE0OC301013,TURTLEMINT FINTECH SOLS L
TUTIALKA,EQ,INE400A01014,TUTICORIN ALKAL CH & FE L
TVSELECT,EQ,INE236G01019,TVS ELECTRONICS LTD
TVSHLTD,EQ,INE105A01035,TVS HOLDINGS LIMITED
TVSMOTOR,EQ,INE494B01023,TVS MOTOR COMPANY  LTD
TVSSCS,EQ,INE395N01027,TVS SUPPLY CHAIN SOL L
TVSSRICHAK,EQ,INE421C01016,TVS SRICHAKRA LIMITED
TVTODAY,EQ,INE038F01029,TV TODAY NETWORK LTD
TWCGOLDETF,EQ,INF2F0001370,WEALTH - TWCGOLDETF
UBL,EQ,INE686F01025,UNITED BREWERIES LTD
UCOBANK,EQ,INE691A01018,UCO BANK
UDAYJEW,EQ,INE551B01012,UDAY JEWELLERY INDS. LTD.
UDS,EQ,INE851I01011,UPDATER SERVICES LIMITED
UEL,EQ,INE899L01030,UJAAS ENERGY LIMITED
UFLEX,EQ,INE516A01017,UFLEX LIMITED
UFO,EQ,INE527H01019,UFO MOVIEZ INDIA LTD.
UGARSUGAR,EQ,INE071E01023,THE UGAR SUGAR WORKS LTD
UGROCAP,EQ,INE583D01011,UGRO CAPITAL LIMITED
UJJIVANSFB,EQ,INE551W01018,UJJIVAN SMALL FINANC BANK
ULTRACEMCO,EQ,INE481G01011,ULTRATECH CEMENT LIMITED
ULTRAMAR,EQ,INE405A01021,ULTRAMARINE & PIGMENTS L
UMESLTD,EQ,INE240C01028,USHA MARTIN EDU & SOL LTD
UMIYA-MRO,EQ,INE398B01018,UMIYA BUILDCON LIMITED
UNICHEMLAB,EQ,INE351A01035,UNICHEM LABORATORIES LTD
UNIDT,EQ,INE961D01019,UNITED DRILLING TOOLS LTD
UNIECOM,EQ,INE00U401027,UNICOMMERCE ESOLUTIONS L
UNIENTER,EQ,INE037A01022,UNIPHOS ENTERPRISES LTD
UNIINFO,EQ,INE481Z01011,UNIINFO TELECOM SERVI LTD
UNIMECH,EQ,INE0U3I01011,UNIMECH AEROSPACE N MFG L
UNIONBANK,EQ,INE692A01016,UNION BANK OF INDIA
UNIONGOLD,EQ,INF582M01KS4,UNIONAMC - UNIONGOLD
UNIPARTS,EQ,INE244O01017,UNIPARTS INDIA LIMITED
UNITDSPR,EQ,INE854D01024,UNITED SPIRITS LIMITED
UNITECH,EQ,INE694A01020,UNITECH LTD
UNITEDPOLY,EQ,INE368U01029,UNITED POLYFAB GUJ. LTD.
